"","Class_Name","Sub_Class_Name","Date","NetSales"
"1012","Pulses","Urad Dal","06.09.2014",85200.7445
"1013","Pulses","Urad Dal","06.10.2014",58344.2921
"1014","Pulses","Urad Dal","06.11.2014",42666.79
"1015","Pulses","Urad Dal","07.08.2014",53264.187
"1016","Pulses","Urad Dal","07.09.2014",89368.2108
"1017","Pulses","Urad Dal","07.10.2014",56058.1481
"1018","Pulses","Urad Dal","07.11.2014",38592.19
"1019","Pulses","Urad Dal","08.08.2014",26709.173
"1020","Pulses","Urad Dal","08.09.2014",55309.8455
"1021","Pulses","Urad Dal","08.10.2014",53997.276
"1022","Pulses","Urad Dal","08.11.2014",67489.02
"1023","Pulses","Urad Dal","09.08.2014",73500.3245
"1024","Pulses","Urad Dal","09.09.2014",48864.9761
"1025","Pulses","Urad Dal","09.10.2014",46085.75
"1026","Pulses","Urad Dal","09.11.2014",70167.3619
"1027","Pulses","Urad Dal","10.08.2014",71982.2428
"1028","Pulses","Urad Dal","10.09.2014",48217.087
"1029","Pulses","Urad Dal","10.10.2014",48494.546
"1030","Pulses","Urad Dal","10.11.2014",35525.94
"1031","Pulses","Urad Dal","11.08.2014",46338.206
"1032","Pulses","Urad Dal","11.09.2014",40845.9299
"1033","Pulses","Urad Dal","11.10.2014",68623.0872
"1034","Pulses","Urad Dal","11.11.2014",33826.748
"1035","Pulses","Urad Dal","12.08.2014",37772.5135
"1036","Pulses","Urad Dal","12.09.2014",36664.2
"1037","Pulses","Urad Dal","12.10.2014",81523.9119
"1038","Pulses","Urad Dal","12.11.2014",27007.64
"1039","Pulses","Urad Dal","13.08.2014",34295.0348
"1040","Pulses","Urad Dal","13.09.2014",55965.88
"1041","Pulses","Urad Dal","13.10.2014",49156
"1042","Pulses","Urad Dal","13.11.2014",33618.898
"1043","Pulses","Urad Dal","14.08.2014",35550.26
"1044","Pulses","Urad Dal","14.09.2014",64813.14
"1045","Pulses","Urad Dal","14.10.2014",37904.4012
"1046","Pulses","Urad Dal","14.11.2014",31550.148
"1047","Pulses","Urad Dal","15.08.2014",45564.044
"1048","Pulses","Urad Dal","15.09.2014",30834.416
"1049","Pulses","Urad Dal","15.10.2014",44663.51
"1050","Pulses","Urad Dal","15.11.2014",54796.1618
"1051","Pulses","Urad Dal","16.08.2014",48992.3545
"1052","Pulses","Urad Dal","16.09.2014",36883.658
"1053","Pulses","Urad Dal","16.10.2014",45065.7358
"1054","Pulses","Urad Dal","16.11.2014",56717.282
"1055","Pulses","Urad Dal","17.08.2014",45185.7361
"1056","Pulses","Urad Dal","17.09.2014",32469.722
"1057","Pulses","Urad Dal","17.10.2014",27874.79
"1058","Pulses","Urad Dal","17.11.2014",35359.77
"1059","Pulses","Urad Dal","18.08.2014",33344.6835
"1060","Pulses","Urad Dal","18.09.2014",31799.64
"1061","Pulses","Urad Dal","18.10.2014",65527.5844
"1062","Pulses","Urad Dal","18.11.2014",31704.65
"1063","Pulses","Urad Dal","19.08.2014",27850.8325
"1064","Pulses","Urad Dal","19.09.2014",32216.128
"1065","Pulses","Urad Dal","19.10.2014",80787.94
"1066","Pulses","Urad Dal","20.08.2014",31157.696
"1067","Pulses","Urad Dal","20.09.2014",52845.6648
"1068","Pulses","Urad Dal","20.10.2014",50005.1
"1069","Pulses","Urad Dal","21.08.2014",26735.451
"1070","Pulses","Urad Dal","21.09.2014",55240.87
"1071","Pulses","Urad Dal","21.10.2014",64240.74
"1072","Pulses","Urad Dal","22.08.2014",28750.488
"1073","Pulses","Urad Dal","22.09.2014",37835.13
"1074","Pulses","Urad Dal","22.10.2014",17017.93
"1075","Pulses","Urad Dal","23.08.2014",42449.008
"1076","Pulses","Urad Dal","23.09.2014",30748.938
"1077","Pulses","Urad Dal","23.10.2014",24990.28
"1078","Pulses","Urad Dal","24.08.2014",53704.729
"1079","Pulses","Urad Dal","24.09.2014",26830.494
"1080","Pulses","Urad Dal","24.10.2014",23418.176
"1081","Pulses","Urad Dal","25.08.2014",34011.5444
"1082","Pulses","Urad Dal","25.09.2014",28880.606
"1083","Pulses","Urad Dal","25.10.2014",30848.614
"1084","Pulses","Urad Dal","26.08.2014",33490.9199
"1085","Pulses","Urad Dal","26.09.2014",29118.984
"1086","Pulses","Urad Dal","26.10.2014",42053.416
"1087","Pulses","Urad Dal","27.08.2014",34365.6615
"1088","Pulses","Urad Dal","27.09.2014",20358.738
"1089","Pulses","Urad Dal","27.10.2014",29189.486
"1090","Pulses","Urad Dal","28.08.2014",51873.775
"1091","Pulses","Urad Dal","28.09.2014",69451.958
"1092","Pulses","Urad Dal","28.10.2014",26274.0212
"1093","Pulses","Urad Dal","29.08.2014",35146.7621
"1094","Pulses","Urad Dal","29.09.2014",42774.1741
"1095","Pulses","Urad Dal","29.10.2014",27867.044
"1096","Pulses","Urad Dal","30.08.2014",49857.6607
"1097","Pulses","Urad Dal","30.09.2014",46401.692
"1098","Pulses","Urad Dal","30.10.2014",26133.466
"1099","Pulses","Urad Dal","31.08.2014",62126.2454
"1100","Pulses","Urad Dal","31.10.2014",30373.176
